Key,English,Traditional_Chinese
ACHIEVEMENT_USE_FRUITSHERBET_DESC,"Eat 200,000 Fruit Sherbets.","吃下 200,000 個布丁"
ACHIEVEMENT_USE_FRUITSHERBET_TITLE,Icy,冷淡
ACHIEVEMENT_USE_ICECREAMCAKE_NAME,Icecream Cake,冰淇淋蛋糕
ACHIEVEMENT_USE_ICECREAMCAKE_DESC,"Eat 200,000 Icecream Cakes.","吃下 200,000個冰淇淋蛋糕"
ACHIEVEMENT_USE_ICECREAMCAKE_TITLE,Chilled,放鬆
ACHIEVEMENT_USE_BISCUIT_NAME,Biscuit,餅乾
ACHIEVEMENT_USE_BISCUIT_DESC,"Eat 200,000 Biscuits.","吃下 200,000 塊餅乾"
ACHIEVEMENT_USE_BISCUIT_TITLE,Baker,烘培師
ACHIEVEMENT_USE_CORAL_ISLAND_CURRY_NAME,Coral Island Curry,珊瑚島咖哩
ACHIEVEMENT_USE_CORAL_ISLAND_CURRY_DESC,"Eat 50,000 Coral Island Curries.","吃掉50,000顆珊瑚島咖哩。"
ACHIEVEMENT_USE_CORAL_ISLAND_CURRY_TITLE,Saucy,俏皮
ACHIEVEMENT_USE_FRUIT_PUNCH_NAME,Fruit Punch,水果潘趣酒
ACHIEVEMENT_USE_FRUIT_PUNCH_DESC,"Eat 200,000 Fruit Punch.","吃 200,000杯水果潘趣酒"
ACHIEVEMENT_USE_FRUIT_PUNCH_TITLE,Punta Cana,熱帶天堂
ACHIEVEMENT_USE_TUNASUSHI_NAME,Tuna Sushi,Tuna Sushi
ACHIEVEMENT_USE_TUNASUSHI_DESC,"Eat 200,000 Tuna Sushi.","Eat 200,000 Tuna Sushi."
ACHIEVEMENT_USE_TUNASUSHI_TITLE,Soy Sauce,打醬油
ACHIEVEMENT_STAT_STRENGTH_NAME,Strength,力量
ACHIEVEMENT_STAT_STRENGTH_DESC,Get 253 BASE STR.,基礎力量達到253
ACHIEVEMENT_STAT_STRENGTH_TITLE,Mighty,萬鈞
ACHIEVEMENT_STAT_STAMINA_NAME,Stamina,體力
ACHIEVEMENT_STAT_STAMINA_DESC,Get 253 BASE STA.,基礎體力達到253
ACHIEVEMENT_STAT_STAMINA_TITLE,Immortal,不朽
ACHIEVEMENT_STAT_DEXTERITY_NAME,Dexterity,敏捷
ACHIEVEMENT_STAT_DEXTERITY_DESC,Get 253 BASE DEX.,基礎敏捷達到253
ACHIEVEMENT_STAT_DEXTERITY_TITLE,Nimble,矯健
ACHIEVEMENT_STAT_INTELLIGENCE_NAME,Intelligence,智力
ACHIEVEMENT_STAT_INTELLIGENCE_DESC,Get 253 BASE INT.,基礎智力達到253
ACHIEVEMENT_STAT_INTELLIGENCE_TITLE,Sage,睿智
ACHIEVEMENT_DAILY_PLAY_TIME_NAME,Daily Playtime,每日上線時間
ACHIEVEMENT_DAILY_PLAY_TIME_DESC,"Unlock rewards at 10, 20, 30, and 40 minutes of playtime. Resets daily at midnight.",線上時間長達 10 分鐘、20 分鐘、30 分鐘和 40 分鐘時，即可解鎖獎勵，每日午夜重置。
ACHIEVEMENT_DAILY_PLAY_TIME_LVL1,10 min,10分鐘
ACHIEVEMENT_DAILY_PLAY_TIME_LVL2,20 min,20分鐘
ACHIEVEMENT_DAILY_PLAY_TIME_LVL3,30 min,30分鐘
ACHIEVEMENT_DAILY_PLAY_TIME_LVL4,40 min,40分鐘
ACHIEVEMENT_CONNECTION_SERIES_NAME,Login Streak,連續登入
ACHIEVEMENT_CONNECTION_SERIES_DESC,Log in on consecutive days to unlock increasing daily rewards. Missing a day resets the streak. Resets at midnight.,連續登入即可解鎖更多的每日獎勵，錯過一天將重置連續登入紀錄，每日午夜重置。
ACHIEVEMENT_CONNECTION_SERIES_LVL1,Day 1,第1天
ACHIEVEMENT_CONNECTION_SERIES_LVL2,Day 2,第2天
ACHIEVEMENT_CONNECTION_SERIES_LVL3,Day 3,第3天
ACHIEVEMENT_CONNECTION_SERIES_LVL4,Day 4,第4天
ACHIEVEMENT_CONNECTION_SERIES_LVL5,Day 5,第5天
ACHIEVEMENT_TOTAL_CONNECTION_NAME,Login Rewards,登入獎勵
ACHIEVEMENT_TOTAL_CONNECTION_DESC,Unlock a reward for each day you log in.,每天登入即可解鎖獎勵。
ACHIEVEMENT_TOTAL_CONNECTION_LVL1,Day 1,第1天
ACHIEVEMENT_TOTAL_CONNECTION_LVL2,Day 2,第2天
ACHIEVEMENT_TOTAL_CONNECTION_LVL3,Day 3,第3天
ACHIEVEMENT_TOTAL_CONNECTION_LVL4,Day 4,第4天
ACHIEVEMENT_TOTAL_CONNECTION_LVL5,Day 5,第5天
ACHIEVEMENT_TOTAL_CONNECTION_LVL6,Day 6,第6天
ACHIEVEMENT_TOTAL_CONNECTION_LVL7,Day 7,第7天
ACHIEVEMENT_TOTAL_CONNECTION_LVL11,Day 8,第8天
ACHIEVEMENT_TOTAL_CONNECTION_LVL12,Day 9,第9天
ACHIEVEMENT_TOTAL_CONNECTION_LVL13,Day 10,第10天
ACHIEVEMENT_TOTAL_CONNECTION_LVL14,Day 11,第11天
ACHIEVEMENT_TOTAL_CONNECTION_LVL15,Day 12,第12天
ACHIEVEMENT_TOTAL_CONNECTION_LVL16,Day 13,第13天
ACHIEVEMENT_TOTAL_CONNECTION_LVL8,Day 14,第14天
ACHIEVEMENT_TOTAL_CONNECTION_LVL17,Day 15,第15天
ACHIEVEMENT_TOTAL_CONNECTION_LVL18,Day 16,第16天
ACHIEVEMENT_TOTAL_CONNECTION_LVL19,Day 17,第17天
ACHIEVEMENT_TOTAL_CONNECTION_LVL20,Day 18,第18天
ACHIEVEMENT_TOTAL_CONNECTION_LVL21,Day 19,第19天
ACHIEVEMENT_TOTAL_CONNECTION_LVL22,Day 20,第20天
ACHIEVEMENT_TOTAL_CONNECTION_LVL9,Day 21,第21天
ACHIEVEMENT_TOTAL_CONNECTION_LVL23,Day 22,第22天
ACHIEVEMENT_TOTAL_CONNECTION_LVL24,Day 23,第23天
ACHIEVEMENT_TOTAL_CONNECTION_LVL25,Day 24,第24天
ACHIEVEMENT_TOTAL_CONNECTION_LVL26,Day 25,第25天
ACHIEVEMENT_TOTAL_CONNECTION_LVL27,Day 26,第26天
ACHIEVEMENT_TOTAL_CONNECTION_LVL28,Day 27,第27天
ACHIEVEMENT_TOTAL_CONNECTION_LVL29,Day 28,第28天
ACHIEVEMENT_TOTAL_CONNECTION_LVL10,Day 30,第30天
ACHIEVEMENT_SKILL_RESURRECTION_NAME,Savior,救世主
ACHIEVEMENT_SKILL_RESURRECTION_DESC,"Resurrect 1,000 players.","復活 1,000 名玩家。"
ACHIEVEMENT_ALPHA_TESTER_NAME,Alpha Tester Reward,Alpha測試者獎勵
ACHIEVEMENT_ALPHA_TESTER_DESC,A unique reward for players who participated in the FlyForFun.io Alpha Test in 2019!,為參與 2019 年 FlyForFun.io Alpha 測試的玩家提供的獨特獎勵！
ACHIEVEMENT_ALPHA_TESTER_TITLE,Alpha Tester,Alpha測試者
ACHIEVEMENT_BETA_TESTER_NAME,Beta Tester Reward,Beta測試者獎勵
ACHIEVEMENT_BETA_TESTER_DESC,A unique reward for players who reached level 40 in Flyff Project M!,Flyff Project M 中達到 40 級的玩家將獲得一份獨特的獎勵！
ACHIEVEMENT_BETA_TESTER_TITLE,Beta Tester,Beta測試者
ACHIEVEMENT_HATCHING_EGG_NAME,Egg Hatcher,孵化器
ACHIEVEMENT_HATCHING_EGG_DESC,Hatch 100 eggs.,孵化100個蛋
ACHIEVEMENT_HATCHING_EGG_TITLE,Master Hatcher,孵化大師
ACHIEVEMENT_FLYFFIPEDIA_NAME,Flyffipedia Creator,飛飛百科創作者
ACHIEVEMENT_FLYFFIPEDIA_DESC,A unique reward for the player who created Flyffipedia. Thanks Swaight!,這是對創建 Flyffipedia 的玩家的專屬獎勵。謝謝 Swaight！
ACHIEVEMENT_FLYFFIPEDIA_TITLE,Flyffipedia,飛飛百科
ACHIEVEMENT_TRANSLATOR_NAME,Translator Reward,翻譯者獎勵
ACHIEVEMENT_TRANSLATOR_DESC,A unique reward for players who help translate the game.,為幫助翻譯遊戲的玩家提供的獨特獎勵。
ACHIEVEMENT_TRANSLATOR_TITLE,Translator,翻譯者
ACHIEVEMENT_MASTER60_NAME,Master 60 - 70,大師 60 - 70
ACHIEVEMENT_MASTER60_DESC,Complete the first Master Quest.,完成第一個大師任務。
ACHIEVEMENT_MASTER70_NAME,Master 70 - 80,大師 70 - 80
ACHIEVEMENT_MASTER70_DESC,Complete the second Master Quest.,完成第二個大師任務。
ACHIEVEMENT_MASTER80_NAME,Master 80 - 90,大師 80 - 90
ACHIEVEMENT_MASTER80_DESC,Complete the third Master Quest.,完成第三個大師任務。
ACHIEVEMENT_MASTER90_NAME,Master 90 - 100,大師 90 - 100
ACHIEVEMENT_MASTER90_DESC,Complete the fourth Master Quest.,完成第四個大師任務。
ACHIEVEMENT_MASTER100_NAME,Master 100 - 110,大師 100 - 110
ACHIEVEMENT_MASTER100_DESC,Complete the fifth Master Quest.,完成第五個大師任務。
ACHIEVEMENT_MASTER110_NAME,Master 110 - 120,大師 110 - 120
ACHIEVEMENT_MASTER110_DESC,Complete the final Master Quest.,完成最後一個大師任務。
ACHIEVEMENT_MASTER120_NAME,Hero,英雄
ACHIEVEMENT_MASTER120_NAME2,Hero 120 - 125,英雄 120 - 125
ACHIEVEMENT_MASTER120_DESC,Complete the first Hero Quest.,完成第一個英雄任務。
ACHIEVEMENT_FWCPARTICIPANT_NAME,FWC Participant,FWC參賽者
ACHIEVEMENT_FWCPARTICIPANT_DESC,Reach level 16 in the 2023 Flyff World Championship.,在 2023 年 Flyff 世界錦標賽中達到 16 級。
ACHIEVEMENT_FWCHERO_NAME,FWC Contender,FWC 競爭者
ACHIEVEMENT_FWCHERO_DESC,Reach level 120 in the 2023 Flyff World Championship.,在 2023 年 Flyff 世界錦標賽中達到 120 級。
ACHIEVEMENT_FWCPVPSECOND_NAME,FWC Arena 2nd,FWC競技場第二名
ACHIEVEMENT_FWCPVPSECOND_DESC,Get second place in the 2023 Flyff World Championship PvP Competition.,在 2023 年 Flyff 世界錦標賽 PvP 比賽中獲得第二名。
ACHIEVEMENT_FWCPVPTHIRD_NAME,FWC Arena 3rd,FWC競技場第三名
ACHIEVEMENT_FWCPVPTHIRD_DESC,Get third place in the 2023 Flyff World Championship PvP Competition.,在 2023 年 Flyff 世界錦標賽 PvP 比賽中獲得第三名。
ACHIEVEMENT_FWCPVPWINNER_NAME,FWC Arena Champion,FWC競技場冠軍
ACHIEVEMENT_FWCPVPWINNER_DESC,Win the 2023 Flyff World Championship PvP Competition.,贏得 2023 年 Flyff 世界錦標賽 PvP 比賽。
ACHIEVEMENT_FWCPVECHAMPION_NAME,FWC Colosseum Champion,FWC鬥獸場冠軍
ACHIEVEMENT_FWCPVECHAMPION_DESC,Win the 2023 Flyff World Championship PvE Competition.,贏得 2023 年 Flyff 世界錦標賽 PvE 比賽。
ACHIEVEMENT_FWCPVESECOND_NAME,FWC Colosseum 2nd,FWC鬥獸場第二名
ACHIEVEMENT_FWCPVESECOND_DESC,Get second place in the 2023 Flyff World Championship PvE Competition.,在 2023 年 Flyff 世界錦標賽 PvE 比賽中獲得第二名。
ACHIEVEMENT_FWCPVETHIRD_NAME,FWC Colosseum 3rd,FWC鬥獸場第三名
ACHIEVEMENT_FWCPVETHIRD_DESC,Get third place in the 2023 Flyff World Championship PvE Competition.,在 2023 年 Flyff 世界錦標賽 PvE 比賽中獲得第三名。
ACHIEVEMENT_ROULETTE_1,First Daily Login,首次登入
ACHIEVEMENT_ROULETTE_2,Play 2 hours,遊玩2小時
ACHIEVEMENT_ROULETTE_3,Play 4 hours,遊玩4小時
ACHIEVEMENT_ROULETTE_4,Play 6 hours,遊玩6小時
ACHIEVEMENT_ROULETTE_5,Play 8 hours,遊玩8小時
ACHIEVEMENT_ROULETTE_6,Play 10 hours,遊玩10小時
ACHIEVEMENT_ROULETTE_7,Play 12 hours,遊玩12小時
ACHIEVEMENT_ROULETTE_8,Play 14 hours,遊玩14小時
ACHIEVEMENT_ROULETTE_9,Play 16 hours,遊玩16小時
ACHIEVEMENT_ROULETTE_10,Play 18 hours,遊玩18小時
ACHIEVEMENT_ROULETTE_11,Play 20 hours,遊玩20小時
ACHIEVEMENT_ROULETTE_12,Play 22 hours,遊玩22小時
ACHIEVEMENT_RETURNING_TITLE,Homecoming Daily Login,回歸每日登入
ACHIEVEMENT_RETURNING_DESC,You haven't logged in for a long time! Log in every day to receive rewards! Welcome back!,您很久沒有登入了！每天登入即可領取獎勵！歡迎回來！
ACHIEVEMENT_RAINBOWRACE_NAME,Rainbow Race Winner,彩虹競賽優勝者
ACHIEVEMENT_RAINBOWRACE_DESC,A unique reward for those who win the Rainbow Race.,彩虹競賽的獲勝者將獲得獨特的獎勵。
ACHIEVEMENT_RAINBOWRACE_TITLE,Speed Demon,極速惡魔
ACHIEVEMENT_RAINBOWRACE_WINS_NAME,Rainbow Race Champion,彩虹競賽冠軍
ACHIEVEMENT_RAINBOWRACE_WINS_DESC,Unique rewards based on the number of Rainbow Race wins!,根據彩虹競賽的獲勝次數獲得獨特的獎勵！
ACHIEVEMENT_MASTER110_TITLE,Master,大師
ACHIEVEMENT_DAILY_PLAY_TIME_PREMIUM_DESC,Use a Bonus Playtime Coupon (purchasable with fCoins) to unlock bonus rewards at each daily playtime milestone.,使用fCoin賺取額外的出席獎勵。
ACHIEVEMENT_TOTAL_CONNECTION_PREMIUM_NAME,Bonus Login Rewards,額外登入獎勵
ACHIEVEMENT_TOTAL_CONNECTION_PREMIUM_DESC,"Use a Bonus Login Coupon (purchasable with fCoins) to unlock bonus rewards for each day you log in. After completion, you can use another coupon to start over.",使用登入優惠券（可使用fCoins購買）即可解鎖每日登入獎勵。獎勵完成後，您可以使用另一張優惠券重新開始。
ACHIEVEMENT_FWC_2024_BEGINNER_NAME,2024 FWC Beginner,2024年FWC初賽者
ACHIEVEMENT_FWC_2024_COMBATANT_NAME,2024 FWC Combatant,2024年FWC戰鬥者
ACHIEVEMENT_FWC_2024_COMBATANT_DESC,Reach level 60 in the 2024 Flyff World Championship.,在 2024 年 Flyff 世界錦標賽中達到 60 級。
ACHIEVEMENT_FWC_2024_VANQUISHER_NAME,2024 FWC Vanquisher,2024 FWC 征服者
ACHIEVEMENT_FWC_2024_VANQUISHER_DESC,Reach level 100 in the 2024 Flyff World Championship.,在 2024 年 Flyff 世界錦標賽中達到 100 級。
ACHIEVEMENT_FWC_2024_MASTER_NAME,2024 FWC Master,2024年FWC大師
ACHIEVEMENT_FWC_2024_MASTER_DESC,Reach level 160 in the 2024 Flyff World Championship.,在 2024 年 Flyff 世界錦標賽中達到 160 級。
ACHIEVEMENT_FWC_2024_EMPEROR_NAME,2024 FWC Emperor,2024年FWC皇帝
ACHIEVEMENT_FWC_2024_EMPEROR_DESC,Complete all Gear Exchanges in the 2024 Flyff World Championship.,完成 2024 年 Flyff 世界錦標賽的所有裝備交換。
ACHIEVEMENT_COUPLE_FORM_01_NAME,Couple 1,情侶 1
ACHIEVEMENT_COUPLE_FORM_01_TITLE,Solo Escape,終結孤單
ACHIEVEMENT_COUPLE_FORM_02_NAME,Couple 10,情侶 10
ACHIEVEMENT_COUPLE_FORM_02_TITLE,Experienced,駕輕就熟
ACHIEVEMENT_COUPLE_FORM_03_NAME,Couple 100,情侶 100
ACHIEVEMENT_COUPLE_FORM_03_TITLE,Casanova,情聖
ACHIEVEMENT_COUPLE_FORM_DESC,Find a partner and form a couple.,尋找伴侶並結成情侶。
ACHIEVEMENT_COUPLE_LEVEL_01_NAME,Couple Level 5,情侶等級5
ACHIEVEMENT_COUPLE_LEVEL_01_TITLE,Getting to Know,初見傾心
ACHIEVEMENT_COUPLE_LEVEL_02_NAME,Couple Level 10,情侶等級10
ACHIEVEMENT_COUPLE_LEVEL_02_TITLE,Close Acquaintances,相知相守
ACHIEVEMENT_COUPLE_LEVEL_03_NAME,Couple Level 15,情侶等級15
ACHIEVEMENT_COUPLE_LEVEL_03_TITLE,Destined Couple,天作之合
ACHIEVEMENT_COUPLE_LEVEL_DESC,Raise your couple's level.,提高你們情侶的等級
ACHIEVEMENT_COUPLE_DURATION_01_NAME,Couple Duration 100,情侶維持100天
ACHIEVEMENT_COUPLE_DURATION_01_TITLE,100 Days of Love,百日相依
ACHIEVEMENT_COUPLE_DURATION_02_NAME,Couple Duration 200,情侶維持200天
ACHIEVEMENT_COUPLE_DURATION_02_TITLE,200 Days of Love,情定雙百
ACHIEVEMENT_COUPLE_DURATION_03_NAME,Couple Duration 365,情侶維持365天
ACHIEVEMENT_COUPLE_DURATION_03_TITLE,365 Days of Love,歲歲年年
ACHIEVEMENT_COUPLE_DURATION_DESC,Remain in a couple relationship for a set number of consecutive days.,保持戀愛關係一定天數。
ACHIEVEMENT_COUPLE_SKILL_NAME,Couple Skills,情侶技能
ACHIEVEMENT_COUPLE_SKILL_TITLE,Better Together,與你相伴
ACHIEVEMENT_COUPLE_SKILL_DESC,Use couple skills.,使用情侶技能。
ACHIEVEMENT_COUPLE_MOTION_01_NAME,Couple Emotes 100,情侶動作 100 次
ACHIEVEMENT_COUPLE_MOTION_01_TITLE,Like Bread and Butter,甜蜜合拍
ACHIEVEMENT_COUPLE_MOTION_02_NAME,Couple Emotes 1000,情侶動作 1000 次
ACHIEVEMENT_COUPLE_MOTION_02_TITLE,Great Couples Think Alike,心有靈犀
ACHIEVEMENT_COUPLE_MOTION_03_NAME,Couple Emotes 10000,情侶動作 10000 次
ACHIEVEMENT_COUPLE_MOTION_03_TITLE,"One Mind, One Body",一心一意
ACHIEVEMENT_COUPLE_MOTION_DESC,Use couple emotes.,使用情侶動作。
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_NAME,Great Success!,大獲成功！
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_TITLE01,Bonus Obtained,獲得獎勵
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_TITLE02,Bonus-full,獎勵完整版
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_DESC,Achieve a great success with a lifestyle skill.,為生活技能取得巨大成功。
ACHIEVEMENT_LIFE_MASTERY_POINTS_NAME,Earn mastery points.,爭取獲得精通點數。
ACHIEVEMENT_LIFE_MASTERY_TITLE01,Lifestyle Beginner,生活風格初學者
ACHIEVEMENT_LIFE_MASTERY_TITLE02,Lifestyle Newbie,生活風格新手
ACHIEVEMENT_LIFE_MASTERY_TITLE03,Lifestyle Expert,生活風格專家
ACHIEVEMENT_LIFE_MASTERY_TITLE04,Lifestyle Guru,生活風格達人
ACHIEVEMENT_LIFE_MASTERY_POINTS_DESC,Raise your Lifestyle mastery.,提升你的生活風格掌控力。
ACHIEVEMENT_HERB_GATHERING_POINTS_NAME,Master of Herb Gathering,草藥採集大師
ACHIEVEMENT_HERB_GATHERING_TITLE01,Newbie Gatherer,新手收集者
ACHIEVEMENT_HERB_GATHERING_TITLE02,Gatherer,收集者
ACHIEVEMENT_HERB_GATHERING_TITLE03,Expert Gatherer,專家收集者
ACHIEVEMENT_HERB_GATHERING_TITLE04,Master Gatherer,大師收集者
ACHIEVEMENT_HERB_GATHERING_POINTS_DESC,Raise your Herb Gathering mastery.,提升你的草藥採集熟練度。
ACHIEVEMENT_WOOD_CUTTING_POINTS_NAME,Master of Woodcutting,伐木大師
ACHIEVEMENT_WOOD_CUTTING_TITLE01,Newbie Lumberjack,新手伐木工
ACHIEVEMENT_WOOD_CUTTING_TITLE02,Lumberjack,伐木工人傑克
ACHIEVEMENT_WOOD_CUTTING_TITLE03,Expert Lumberjack,專家伐木工
ACHIEVEMENT_WOOD_CUTTING_TITLE04,Master Lumberjack,大師伐木工
ACHIEVEMENT_WOOD_CUTTING_POINTS_DESC,Raise your Woodcutting mastery.,提升你的伐木熟練度。
ACHIEVEMENT_MINING_POINTS_NAME,Master of Mining,採礦大師
ACHIEVEMENT_MINING_TITLE01,Newbie Miner,新手礦工
ACHIEVEMENT_MINING_TITLE02,Miner,礦工
ACHIEVEMENT_MINING_TITLE03,Expert Miner,專家礦工
ACHIEVEMENT_MINING_TITLE04,Master Miner,大師礦工
ACHIEVEMENT_MINING_POINTS_DESC,Raise your Mining mastery.,提升你的採礦熟練度
ACHIEVEMENT_FISHING_POINTS_NAME,Master of Fishing,釣魚大師
ACHIEVEMENT_FISHING_TITLE01,Newbie Fisher,新手漁夫
ACHIEVEMENT_FISHING_TITLE02,Fisher,漁夫
ACHIEVEMENT_FISHING_TITLE03,Expert Fisher,專家漁夫
ACHIEVEMENT_FISHING_TITLE04,Master Fisher,大師漁夫
ACHIEVEMENT_FISHING_POINTS_DESC,Raise your Fishing mastery.,提升你的釣魚熟練度
ACHIEVEMENT_COOKING_POINTS_NAME,Master of Cooking,烹飪大師
ACHIEVEMENT_COOKING_TITLE01,Newbie Cook,新手廚師
ACHIEVEMENT_COOKING_TITLE02,Cook,廚師
ACHIEVEMENT_COOKING_TITLE03,Expert Cook,專家廚師
ACHIEVEMENT_COOKING_TITLE04,Master Cook,大師廚師
ACHIEVEMENT_COOKING_POINTS_DESC,Raise your Cooking mastery.,提升你的烹飪熟練度
ACHIEVEMENT_ALCHEMY_POINTS_NAME,Master of Alchemy,煉金術大師
ACHIEVEMENT_ALCHEMY_TITLE01,Newbie Alchemist,新手煉金術士
ACHIEVEMENT_ALCHEMY_TITLE02,Alchemist,煉金術士
ACHIEVEMENT_ALCHEMY_TITLE03,Expert Alchemist,專家煉金術士
ACHIEVEMENT_ALCHEMY_TITLE04,Master Alchemist,大師煉金術士
ACHIEVEMENT_ALCHEMY_POINTS_DESC,Raise your Alchemy mastery.,提升你的煉金術熟練度
ACHIEVEMENT_CARPENTRY_POINTS_NAME,Master of Carpentry,木工大師
ACHIEVEMENT_CARPENTRY_TITLE01,Newbie Carpenter,新手木匠
ACHIEVEMENT_CARPENTRY_TITLE02,Carpenter,木匠
ACHIEVEMENT_CARPENTRY_TITLE03,Expert Carpenter,專家木匠
ACHIEVEMENT_CARPENTRY_TITLE04,Master Carpenter,大師木匠
ACHIEVEMENT_CARPENTRY_POINTS_DESC,Raise your Carpentry mastery.,提升你的木工熟練度。
ACHIEVEMENT_SMITHING_POINTS_NAME,Master of Smithing,鍛造大師
ACHIEVEMENT_SMITHING_TITLE01,Newbie Smith,鍛造新手
ACHIEVEMENT_SMITHING_TITLE02,Smith,鍛造
ACHIEVEMENT_SMITHING_TITLE03,Expert Smith,鍛造專家
ACHIEVEMENT_SMITHING_TITLE04,Master Smith,鍛造大師
ACHIEVEMENT_SMITHING_POINTS_DESC,Raise your Smithing mastery.,提升你的鍛造熟練度
ACHIEVEMENT_FWCPVP2WINNER_NAME,2024 FWC Arena Champion,2024年FWC競技場冠軍
ACHIEVEMENT_FWCPVP2WINNER_DESC,Win the 2024 Flyff World Championship PvP Competition.,贏得2024年Flyff世界錦標賽PvP比賽。
ACHIEVEMENT_FWCPVP2SECOND_NAME,2024 FWC Arena 2nd,2024年FWC競技場第二名
ACHIEVEMENT_FWCPVP2SECOND_DESC,Get second place in the 2024 Flyff World Championship PvP Competition.,在2024年Flyff世界錦標賽PvP比賽中獲得第二名。
ACHIEVEMENT_FWCPVP2THIRD_NAME,2024 FWC Arena 3rd,2024年FWC競技場第三名
ACHIEVEMENT_FWCPVP2THIRD_DESC,Get third place in the 2024 Flyff World Championship PvP Competition.,在2024年Flyff世界錦標賽PvP比賽中獲得第三名。
ACHIEVEMENT_FWCPVP2FINALIST_NAME,2024 FWC Arena Finalist,2024年FWC競技場決賽入圍者
ACHIEVEMENT_FWCPVP2FINALIST_DESC,Participate in the 2024 Flyff World Championship PvP Finals.,參加 Flyff 世界錦標賽 2024 PvP 總決賽。
ACHIEVEMENT_MASTER125_NAME,Hero 125 - 140,英雄 125 - 140
ACHIEVEMENT_MASTER125_DESC,Complete the second Hero Quest.,完成第二個英雄任務。
ACHIEVEMENT_MASTER140_NAME,Hero 140 - 160,英雄 140 - 160
ACHIEVEMENT_MASTER140_DESC,Complete the third Hero Quest.,完成第三個英雄任務。
ACHIEVEMENT_CHRISTMAS_ATTENDANCE_NAME,Christmas Gift for all Flyffers,送給所有飛行者的聖誕禮物
ACHIEVEMENT_CHRISTMAS_ATTENDANCE_DESC,Log in each day for 30 minutes to receive rewards!,每天登入30分鐘即可獲得獎勵！
ACHIEVEMENT_CHRISTMAS_INVASION,Christmas Invasion,聖誕節入侵
ACHIEVEMENT_ATTENDANCE_NAME,Playtime Event,出席活動
ACHIEVEMENT_ATTENDANCE_DESC,Log in each day for 40 minutes to receive rewards!,每天登入40分鐘即可領取獎勵
ACHIEVEMENT_ATTENDANCE_LVL1,Day 1,第1天
ACHIEVEMENT_ATTENDANCE_LVL2,Day 2,第2天
ACHIEVEMENT_ATTENDANCE_LVL3,Day 3,第3天
ACHIEVEMENT_ATTENDANCE_LVL4,Day 4,第4天
ACHIEVEMENT_ATTENDANCE_LVL5,Day 5,第5天
ACHIEVEMENT_ATTENDANCE_LVL6,Day 6,第6天
ACHIEVEMENT_ATTENDANCE_LVL7,Day 7,第7天
ACHIEVEMENT_ATTENDANCE_LVL8,Day 8,第8天
ACHIEVEMENT_ATTENDANCE_LVL9,Day 9,第9天
ACHIEVEMENT_ATTENDANCE_LVL10,Day 10,第10天
ACHIEVEMENT_ATTENDANCE_LVL11,Day 11,第11天
ACHIEVEMENT_ATTENDANCE_LVL12,Day 12,第12天
ACHIEVEMENT_ATTENDANCE_LVL13,Day 13,第13天
ACHIEVEMENT_ATTENDANCE_LVL14,Day 14,第14天
ACHIEVEMENT_ATTENDANCE_LVL15,Day 15,第15天
ACHIEVEMENT_ATTENDANCE_LVL16,Day 16,第16天
ACHIEVEMENT_ATTENDANCE_LVL17,Day 17,第17天
ACHIEVEMENT_ATTENDANCE_LVL18,Day 18,第18天
ACHIEVEMENT_ATTENDANCE_LVL19,Day 19,第19天
ACHIEVEMENT_ATTENDANCE_LVL20,Day 20,第20天
ACHIEVEMENT_ATTENDANCE_LVL21,Day 21,第21天
ACHIEVEMENT_ATTENDANCE_LVL22,Day 22,第22天
ACHIEVEMENT_ATTENDANCE_LVL23,Day 23,第23天
ACHIEVEMENT_ATTENDANCE_LVL24,Day 24,第24天
ACHIEVEMENT_ATTENDANCE_LVL25,Day 25,第25天
ACHIEVEMENT_ATTENDANCE_LVL26,Day 26,第26天
ACHIEVEMENT_ATTENDANCE_LVL27,Day 27,第27天
ACHIEVEMENT_ATTENDANCE_LVL28,Day 28,第28天
ACHIEVEMENT_ATTENDANCE_LVL29,Day 29,第29天
ACHIEVEMENT_ATTENDANCE_LVL30,Day 30,第30天
ACHIEVEMENT_ATTENDANCE_LVL31,Day 31,第31天
ACHIEVEMENT_ATTENDANCE_LVL32,Day 32,第32天
ACHIEVEMENT_ATTENDANCE_LVL33,Day 33,第33天
ACHIEVEMENT_ATTENDANCE_LVL34,Day 34,第34天
ACHIEVEMENT_ATTENDANCE_LVL35,Day 35,第35天
ACHIEVEMENT_ATTENDANCE_LVL36,Day 36,第36天
ACHIEVEMENT_ATTENDANCE_LVL37,Day 37,第37天
ACHIEVEMENT_ATTENDANCE_LVL38,Day 38,第38天
ACHIEVEMENT_ATTENDANCE_LVL39,Day 39,第39天
ACHIEVEMENT_ATTENDANCE_LVL40,Day 40,第40天
ACHIEVEMENT_ATTENDANCE_LVL41,Day 41,第41天
ACHIEVEMENT_ATTENDANCE_LVL42,Day 42,第42天
ACHIEVEMENT_NEWYEAR_ATTENDANCE,New Year Event,新年活動
ACHIEVEMENT_PLAYTIME_30,Play 30m,玩30分鐘
ACHIEVEMENT_PLAYTIME_60,Play 1h,玩1小時
